"block","contrast","symbol","log2_normalized_ratio"
"69_2__batch1","day3_vs_control","OGDH",0.328379440995326
"69_2__batch1","day3_vs_control","KCMF1",-0.0624064615833362
"69_2__batch1","day3_vs_control","ZNF148",-0.144083351613791
"69_2__batch1","day3_vs_control","TMEM63C",0.0733645986846323
"69_2__batch1","day3_vs_control","PDIA6",0.115207116122901
"69_2__batch1","day3_vs_control","MINK1",0.265087794628455
"69_2__batch1","day3_vs_control","KDM2A",0.118177355158876
"69_2__batch1","day3_vs_control","LATS1",-0.0167498150824432
"69_2__batch1","day3_vs_control","OXSR1",-0.0948795336262531
"69_2__batch1","day3_vs_control","ANP32A",-0.0368250111348107
"69_2__batch1","day3_vs_control","AHNAK2",0.0830383056218533
"69_2__batch1","day3_vs_control","NT5C3B",0.121877544117991
"69_2__batch1","day3_vs_control","ARMCX1",-0.13171838106865
"69_2__batch1","day3_vs_control","FER",-0.161864623137264
"69_2__batch1","day3_vs_control","KIAA2026",-0.121433942475655
"69_2__batch1","day3_vs_control","LTN1",-0.219138596967428
"69_2__batch1","day3_vs_control","IFRD1",-0.435888677396642
"69_2__batch1","day3_vs_control","SMU1",-0.0353414203390656
"69_2__batch1","day3_vs_control","SNX1",0.0368159207723462
"69_2__batch1","day3_vs_control","ARID4B",-0.142341514877854
"69_2__batch1","day3_vs_control","PRAF2",0.368255689341076
"69_2__batch1","day3_vs_control","ADCY5",0.295641066728351
"69_2__batch1","day3_vs_control","NFX1",0.0614863830870274
"69_2__batch1","day3_vs_control","TSC22D2",-0.185080218629881
"69_2__batch1","day3_vs_control","CDK14",0.0336295623510772
"69_2__batch1","day3_vs_control","DMXL1",-0.159262827527639
"69_2__batch1","day3_vs_control","CCAR2",0.351679308755553
"69_2__batch1","day3_vs_control","ST6GAL1",0.134813591813334
"69_2__batch1","day3_vs_control","PARP2",-0.237327227242133
"69_2__batch1","day3_vs_control","TAOK2",0.215766515119105
"69_2__batch1","day3_vs_control","DMAP1",0.106401124827027
"69_2__batch1","day3_vs_control","MTFR1L",0.196280182746168
"69_2__batch1","day3_vs_control","SRD5A1",-0.15572583686191
"69_2__batch1","day3_vs_control","API5",-0.283912774623897
"69_2__batch1","day3_vs_control","SPG7",0.205011692084549
"69_2__batch1","day3_vs_control","CCDC104",-0.152871414595726
"69_2__batch1","day3_vs_control","PSMC2",-0.0859803083313757
"69_2__batch1","day3_vs_control","CREG2",-0.019177405536027
"69_2__batch1","day3_vs_control","TIMM17A",-0.0689727309917778
"69_2__batch1","day3_vs_control","ACTL6B",0.438984323063854
"69_2__batch1","day3_vs_control","PSMD7",-0.0750242016572518
"69_2__batch1","day3_vs_control","RAB21",-0.153425475837135
"69_2__batch1","day3_vs_control","C5orf51",-0.0640035312873319
"69_2__batch1","day3_vs_control","TFCP2",0.0285863856194624
"69_2__batch1","day3_vs_control","PLCB4",-0.0993922011363502
"69_2__batch1","day3_vs_control","DDX23",0.327142588371109
"69_2__batch1","day3_vs_control","USF1",0.177928895669091
"69_2__batch1","day3_vs_control","ATP6V1H",-0.146845138134598
"69_2__batch1","day3_vs_control","WBP2",0.22589828565415
"69_2__batch1","day3_vs_control","RBM22",-0.118142324060825
"69_2__batch1","day3_vs_control","GAN",-0.216317800053263
"69_2__batch1","day3_vs_control","LINC00086",0.23251601204907
"69_2__batch1","day3_vs_control","KIAA1468",-0.0956138408418905
"69_2__batch1","day3_vs_control","UBE2L3",0.136716593035928
"69_2__batch1","day3_vs_control","PPP1R2",-0.155525592163093
"69_2__batch1","day3_vs_control","DIS3",-0.278887637494247
"69_2__batch1","day3_vs_control","CBFA2T2",0.036358428045256
"69_2__batch1","day3_vs_control","FN1",0.238660161466147
"69_2__batch1","day3_vs_control","NUP160",-0.0826880811922805
"69_2__batch1","day3_vs_control","TERF2",0.0549863101588528
"69_2__batch1","day3_vs_control","RNF5",0.171612141273908
"69_2__batch1","day3_vs_control","MGST3",-0.00391820162512779
"69_2__batch1","day3_vs_control","ATP6V1E1",-0.00828729762638325
"69_2__batch1","day3_vs_control","RIMKLA",0.234680761719444
"69_2__batch1","day3_vs_control","GRIK5",0.348108544494432
"69_2__batch1","day3_vs_control","SLC3A2",-0.327657685085137
"69_2__batch1","day3_vs_control","RSL24D1",-0.307769348446049
"69_2__batch1","day3_vs_control","AP2A2",0.160696485142124
"69_2__batch1","day3_vs_control","GPHN",0.1300527054997
"69_2__batch1","day3_vs_control","IFT27",0.137226567269582
"69_2__batch1","day3_vs_control","HBS1L",-0.0741834908160612
"69_2__batch1","day3_vs_control","SCUBE1",0.20437880159435
"69_2__batch1","day3_vs_control","LMBRD1",-0.327095414233137
"69_2__batch1","day3_vs_control","AGO3",-0.161179114439719
"69_2__batch1","day3_vs_control","FAM178A",-0.0771702924381206
"69_2__batch1","day3_vs_control","AHSA1",0.152385011437875
"69_2__batch1","day3_vs_control","GSK3A",0.403325059257945
"69_2__batch1","day3_vs_control","DERL2",-0.125124394096879
"69_2__batch1","day3_vs_control","LSM14B",0.118949840912331
"69_2__batch1","day3_vs_control","ABCA2",0.297335986715284
"69_2__batch1","day3_vs_control","SLC25A23",0.431765622084601
"69_2__batch1","day3_vs_control","GALNT11",0.0641789496545417
"69_2__batch1","day3_vs_control","ANKRD6",0.0205084302060285
"69_2__batch1","day3_vs_control","GRIK3",0.195974682678523
"69_2__batch1","day3_vs_control","CCDC47",-0.316339186392721
"69_2__batch1","day3_vs_control","KLHDC3",0.301115520230809
"69_2__batch1","day3_vs_control","MYO16",0.0735617268900004
"69_2__batch1","day3_vs_control","CTC-444N24.11",-0.192571915111557
"69_2__batch1","day3_vs_control","PEX26",0.196031850792199
"69_2__batch1","day3_vs_control","U2AF1",-0.037744675197791
"69_2__batch1","day3_vs_control","AKT2",0.201810824511908
"69_2__batch1","day3_vs_control","PSMB5",0.24810383239214
"69_2__batch1","day3_vs_control","RALGAPA1",-0.182126040514712
"69_2__batch1","day3_vs_control","SSR3",-0.193039815056725
"69_2__batch1","day3_vs_control","TTBK2",-0.189263332111565
"69_2__batch1","day3_vs_control","EIF4E3",-0.0871621280849659
"69_2__batch1","day3_vs_control","FABP7",-0.180624657290014
"69_2__batch1","day3_vs_control","SUSD4",-0.00152377158521233
"69_2__batch1","day3_vs_control","RPS7",0.0820768334012918
"69_2__batch1","day3_vs_control","KLHDC2",-0.172473786896647
"69_2__batch1","day3_vs_control","NDUFV1",0.324856923311547
"69_2__batch1","day3_vs_control","RPLP2",0.270604379077039
"69_2__batch1","day3_vs_control","TRH",0.182444156285477
"69_2__batch1","day3_vs_control","ST7",-0.178113954053481
"69_2__batch1","day3_vs_control","SKA2",0.00164036900394038
"69_2__batch1","day3_vs_control","LDLR",0.179943842433754
"69_2__batch1","day3_vs_control","CAMK1D",0.131040157746144
"69_2__batch1","day3_vs_control","YY1AP1",0.177550070526269
"69_2__batch1","day3_vs_control","CEP95",-0.272191265361199
"69_2__batch1","day3_vs_control","RANGAP1",0.254876113145672
"69_2__batch1","day3_vs_control","SMAD4",-0.23053668373111
"69_2__batch1","day3_vs_control","DTX1",0.300831519140107
"69_2__batch1","day3_vs_control","PLEKHG5",0.31396291760935
"69_2__batch1","day3_vs_control","CNOT2",-0.186937711087312
"69_2__batch1","day3_vs_control","GMPS",-0.219331869604003
"69_2__batch1","day3_vs_control","YIPF5",-0.285777649435193
"69_2__batch1","day3_vs_control","ADIPOR1",0.0792577545044502
"69_2__batch1","day3_vs_control","PPFIBP1",-0.200854879915177
"69_2__batch1","day3_vs_control","UBR2",-0.16506024782449
"69_2__batch1","day3_vs_control","TPD52L2",0.0372374230791479
"69_2__batch1","day3_vs_control","TAF9",-0.0327750220918226
"69_2__batch1","day3_vs_control","ID4",-0.224835480586094
"69_2__batch1","day3_vs_control","MTR",-0.00898116302631102
"69_2__batch1","day3_vs_control","LGALSL",-0.137218819214047
"69_2__batch1","day3_vs_control","TACC1",-0.165422163161411
"69_2__batch1","day3_vs_control","HS2ST1",-0.2979399950109
"69_2__batch1","day3_vs_control","ZNF793",0.118928067047882
"69_2__batch1","day3_vs_control","MTF2",-0.219023100102229
"69_2__batch1","day3_vs_control","ORMDL1",-0.23752967471151
"69_2__batch1","day3_vs_control","TMED9",0.0924765545463266
"69_2__batch1","day3_vs_control","TMEM184C",-0.148940632159951
"69_2__batch1","day3_vs_control","AKAP13",0.00647848489516178
"69_2__batch1","day3_vs_control","PITPNC1",-0.0948714135213091
"69_2__batch1","day3_vs_control","PPP1R18",0.241071595708085
"69_2__batch1","day3_vs_control","TRIM9",0.21393697745518
"69_2__batch1","day3_vs_control","C9orf91",0.0540771770225099
"69_2__batch1","day3_vs_control","SAP18",-0.088716219002805
"69_2__batch1","day3_vs_control","CYB5B",0.172438269483962
"69_2__batch1","day3_vs_control","C8orf33",0.13498560390725
"69_2__batch1","day3_vs_control","THOC2",-0.230804685690021
"69_2__batch1","day3_vs_control","ARID4A",-0.231266012168094
"69_2__batch1","day3_vs_control","UBE3C",0.169847723817639
"69_2__batch1","day3_vs_control","SCAPER",0.033285634400233
"69_2__batch1","day3_vs_control","DEGS1",-0.318882013824684
"69_2__batch1","day3_vs_control","CEP78",-0.183731312440813
"69_2__batch1","day3_vs_control","HID1",0.286790904713158
"69_2__batch1","day3_vs_control","RBM23",0.120265312160861
"69_2__batch1","day3_vs_control","PRMT1",0.322701160837489
"69_2__batch1","day3_vs_control","SLC2A11",0.323241710035038
"69_2__batch1","day3_vs_control","LUZP2",-0.273182954553752
"69_2__batch1","day3_vs_control","PITPNM3",0.138796433185075
"69_2__batch1","day3_vs_control","NT5C2",0.0231335331441471
"69_2__batch1","day3_vs_control","ZBTB8B",-0.0356699670305343
"69_2__batch1","day3_vs_control","EXOC2",0.0685150176753915
"69_2__batch1","day3_vs_control","LRP12",-0.0906315431948563
"69_2__batch1","day3_vs_control","FAM65A",0.347910338726594
"69_2__batch1","day3_vs_control","CCSAP",-0.119681851168709
"69_2__batch1","day3_vs_control","EFNA5",-0.0632456428806805
"69_2__batch1","day3_vs_control","LRRC40",-0.210630775736689
"69_2__batch1","day3_vs_control","CUTA",0.0555684472705575
"69_2__batch1","day3_vs_control","VMP1",-0.21712414522062
"69_2__batch1","day3_vs_control","EPB41L5",0.0193745584843743
"69_2__batch1","day3_vs_control","NETO2",0.00736100956458152
"69_2__batch1","day3_vs_control","SENP2",-0.0582496761086553
"69_2__batch1","day3_vs_control","RNF41",0.077839761682954
"69_2__batch1","day3_vs_control","COPS6",0.306071192767732
"69_2__batch1","day3_vs_control","JMJD6",-0.0484637918823978
"69_2__batch1","day3_vs_control","POLR1A",0.21698347018525
"69_2__batch1","day3_vs_control","LRRC47",0.106845163913679
"69_2__batch1","day3_vs_control","MCMBP",-0.108668892567646
"69_2__batch1","day3_vs_control","FAM84A",-0.0791422039350493
"69_2__batch1","day3_vs_control","CCDC112",-0.219409636297327
"69_2__batch1","day3_vs_control","RFX3",-0.0729489672089176
"69_2__batch1","day3_vs_control","TUBE1",-0.380135395980393
"69_2__batch1","day3_vs_control","C14orf2",-0.0754629331176488
"69_2__batch1","day3_vs_control","NDUFS5",-0.0221620820223638
"69_2__batch1","day3_vs_control","RP5-1024G6.8",0.00430337568188399
"69_2__batch1","day3_vs_control","TXNIP",-0.215281914997423
"69_2__batch1","day3_vs_control","ROCK2",-0.172085921582401
"69_2__batch1","day3_vs_control","PTBP3",-0.11447339265572
"69_2__batch1","day3_vs_control","CNN3",-0.0926365501892263
"69_2__batch1","day3_vs_control","MYO1B",-0.0731835249735688
"69_2__batch1","day3_vs_control","SAR1B",-0.232748661716125
"69_2__batch1","day3_vs_control","DNAJB5",0.169850062870458
"69_2__batch1","day3_vs_control","ATP5L",-0.0232783694133829
"69_2__batch1","day3_vs_control","GFOD2",0.206421608019458
"69_2__batch1","day3_vs_control","TMEM41B",-0.205549920207861
"69_2__batch1","day3_vs_control","PFN1",0.184739550840892
"69_2__batch1","day3_vs_control","EIF4E2",0.0641398373911972
"69_2__batch1","day3_vs_control","UBE2QL1",0.0182326999394942
"69_2__batch1","day3_vs_control","SECISBP2",-0.101527239224513
"69_2__batch1","day3_vs_control","LDB1",0.286905599563498
"69_2__batch1","day3_vs_control","ZBTB5",0.00219060488469047
"69_2__batch1","day3_vs_control","KBTBD2",-0.185724091945243
"69_2__batch1","day3_vs_control","RPS6KC1",-0.0763461412746071
"69_2__batch1","day3_vs_control","CISD2",-0.123268534635827
"69_2__batch1","day3_vs_control","PWP1",-0.00566329848461855
"69_2__batch1","day3_vs_control","SEPN1",0.30620589355178
"69_2__batch1","day3_vs_control","TSG101",-0.00596606660461951
"69_2__batch1","day3_vs_control","PLEKHH1",0.0793746706346035
"69_2__batch1","day3_vs_control","VPS26A",-0.27343475539951
"69_2__batch1","day3_vs_control","CSNK1A1",-0.053760575241844
"69_2__batch1","day3_vs_control","NKIRAS2",0.358596845098949
"69_2__batch1","day3_vs_control","UQCRC1",0.344193451499601
"69_2__batch1","day3_vs_control","SHISA7",0.287290406159302
"69_2__batch1","day3_vs_control","PRDM4",-0.0443540345891478
"69_2__batch1","day3_vs_control","TAPT1",-0.136339457201654
"69_2__batch1","day3_vs_control","OBSL1",0.10377753276677
"69_2__batch1","day3_vs_control","GDAP1L1",0.244966411436476
"69_2__batch1","day3_vs_control","CREB1",-0.0750313246143808
"69_2__batch1","day3_vs_control","ALDH7A1",0.11940216861769
"69_2__batch1","day3_vs_control","JKAMP",-0.301836743839221
"69_2__batch1","day3_vs_control","HINT3",-0.160573027385119
"69_2__batch1","day3_vs_control","SLC4A7",-0.267127482375496
"69_2__batch1","day3_vs_control","MFSD6",0.0160005276939259
"69_2__batch1","day3_vs_control","FAM127A",0.19863656931636
"69_2__batch1","day3_vs_control","LPIN2",0.118944135679438
"69_2__batch1","day3_vs_control","MAP3K7",-0.171637335623943
"69_2__batch1","day3_vs_control","ARHGAP5",-0.197245616211417
"69_2__batch1","day3_vs_control","TMED7",-0.432546996121175
"69_2__batch1","day3_vs_control","RQCD1",-0.0149569712865674
"69_2__batch1","day3_vs_control","ZNF644",-0.0861399730404404
"69_2__batch1","day3_vs_control","TRIM3",0.175582020272589
"69_2__batch1","day3_vs_control","AGAP3",0.276554458223345
"69_2__batch1","day3_vs_control","SMURF1",0.183088522503111
"69_2__batch1","day3_vs_control","ZNF251",0.14126958042532
"69_2__batch1","day3_vs_control","SNRK",-0.0108975608601725
"69_2__batch1","day3_vs_control","VASH1",0.278474789449389
"69_2__batch1","day3_vs_control","GOPC",-0.204958470687576
"69_2__batch1","day3_vs_control","KIAA0141",0.170397199966455
"69_2__batch1","day3_vs_control","GOLGA4",-0.395929953939781
"69_2__batch1","day3_vs_control","TMEM145",0.259657634701458
"69_2__batch1","day3_vs_control","ZDHHC21",-0.318718927745671
"69_2__batch1","day3_vs_control","AMZ2",-0.129853914655609
"69_2__batch1","day3_vs_control","WDR17",-0.103465175697933
"69_2__batch1","day3_vs_control","UNC5C",-0.13265966422134
"69_2__batch1","day3_vs_control","RAB30",-0.113735801496302
"69_2__batch1","day3_vs_control","CNOT8",-0.0604369534277023
"69_2__batch1","day3_vs_control","ENOPH1",-0.109987457933688
"69_2__batch1","day3_vs_control","SLC36A1",0.224276210767584
"69_2__batch1","day3_vs_control","ATPIF1",0.0326265121863152
"69_2__batch1","day3_vs_control","DAB2IP",0.342422157281531
"69_2__batch1","day3_vs_control","DCAF16",-0.0317102847355901
"69_2__batch1","day3_vs_control","VDAC2",-0.196726967546967
"69_2__batch1","day3_vs_control","SEZ6",0.154265602124369
"69_2__batch1","day3_vs_control","OXA1L",0.0460882544392565
"69_2__batch1","day3_vs_control","SCAF8",0.00390762666310351
"69_2__batch1","day3_vs_control","ZCCHC18",0.155216031378062
"69_2__batch1","day3_vs_control","LAS1L",0.172501482703277
"69_2__batch1","day3_vs_control","BHLHB9",-0.100619407170695
"69_2__batch1","day3_vs_control","RBL2",-0.0697425796370812
"69_2__batch1","day3_vs_control","ERLIN2",-0.10714212151823
"69_2__batch1","day3_vs_control","FNTA",-0.151366351399634
"69_2__batch1","day3_vs_control","ZNF33B",0.0116560422094008
"69_2__batch1","day3_vs_control","MED23",-0.116290598276548
"69_2__batch1","day3_vs_control","CDC37",0.379093153977571
"69_2__batch1","day3_vs_control","PTPN12",-0.220578496806377
"69_2__batch1","day3_vs_control","DMD",-0.0634895081734754
"69_2__batch1","day3_vs_control","GPR162",0.327546281733602
"69_2__batch1","day3_vs_control","CALU",-0.396495649130889
"69_2__batch1","day3_vs_control","GALNT13",-0.0508423618043246
"69_2__batch1","day3_vs_control","GNA13",-0.137688303410011
"69_2__batch1","day3_vs_control","PRUNE2",-0.169372898054847
"69_2__batch1","day3_vs_control","FIG4",-0.0576333992498661
"69_2__batch1","day3_vs_control","SCN8A",0.00521272876853729
"69_2__batch1","day3_vs_control","THSD7A",-0.120842168100445
"69_2__batch1","day3_vs_control","VPS29",-0.144968429886536
"69_2__batch1","day3_vs_control","RAB11B",0.163379280546629
"69_2__batch1","day3_vs_control","CXXC5",-0.00059167494586454
"69_2__batch1","day3_vs_control","SLC37A1",0.189159000259417
"69_2__batch1","day3_vs_control","HIPK3",-0.158580856578171
"69_2__batch1","day3_vs_control","MICU2",-0.14470606166604
"69_2__batch1","day3_vs_control","MARK4",0.26442660306258
"69_2__batch1","day3_vs_control","PPP1R1A",0.145170349726593
"69_2__batch1","day3_vs_control","DCAF12",0.0585951495281094
"69_2__batch1","day3_vs_control","PELP1",0.112285040281831
"69_2__batch1","day3_vs_control","PPP1R13B",0.230926968091563
"69_2__batch1","day3_vs_control","CHML",-0.227549491741923
"69_2__batch1","day3_vs_control","NAA40",0.145058393942692
"69_2__batch1","day3_vs_control","RPAP2",-0.0573114439572056
"69_2__batch1","day3_vs_control","PCF11",-0.086604435544853
"69_2__batch1","day3_vs_control","GNE",0.0196895551107854
"69_2__batch1","day3_vs_control","RND3",-0.192968762702948
"69_2__batch1","day3_vs_control","PHB2",0.238607246573688
"69_2__batch1","day3_vs_control","USP4",0.399373708421106
"69_2__batch1","day3_vs_control","EBP",0.108458780588425
"69_2__batch1","day3_vs_control","DGKE",-0.145956474903382
"69_2__batch1","day3_vs_control","NCOA5",0.25275063718858
"69_2__batch1","day3_vs_control","CHP1",0.0262585971745501
"69_2__batch1","day3_vs_control","RER1",0.115876245474926
"69_2__batch1","day3_vs_control","SMARCA2",0.0617083637096201
"69_2__batch1","day3_vs_control","C4orf3",-0.113977678001875
"69_2__batch1","day3_vs_control","FKBP3",-0.150431606987025
"69_2__batch1","day3_vs_control","TRIM44",0.00534083515723971
"69_2__batch1","day3_vs_control","MMS19",0.13815638282537
"69_2__batch1","day3_vs_control","MGAT3",0.266039410710885
"69_2__batch1","day3_vs_control","LEMD3",-0.245850659440414
"69_2__batch1","day3_vs_control","PDZD8",-0.135915282432673
"69_2__batch1","day3_vs_control","THBS3",0.351310801246608
"69_2__batch1","day3_vs_control","CSMD2",0.207884457572774
"69_2__batch1","day3_vs_control","SNX13",-0.178347943089451
"69_2__batch1","day3_vs_control","CAMLG",-0.158090433057835
"69_2__batch1","day3_vs_control","C7orf73",-0.0205941493193844
"69_2__batch1","day3_vs_control","BCAP31",0.371452712371024
"69_2__batch1","day3_vs_control","PARP8",-0.0966740734782832
"69_2__batch1","day3_vs_control","TBCD",0.256582868785896
"69_2__batch1","day3_vs_control","PRUNE",-0.0101410988614958
"69_2__batch1","day3_vs_control","NUDC",0.261499520830851
"69_2__batch1","day3_vs_control","EIF2B5",0.111770788505611
