"symbol","statistic"
"MAP2K2",3.3761766039178
"ARNT2",3.37555923798066
"PSMB6",3.374034501296
"TRAPPC1",3.37278913898792
"SLC25A11",3.37206790469897
"RRP9",3.36813946269506
"PSMD8",3.36755487451608
"GDI1",3.36755409868005
"OGDH",3.36422143672518
"GTPBP1",3.3554636434563
"POLR2I",3.35300383206837
"MAPT",3.34815985433126
"BOK",3.34543148792814
"TRAPPC2L",3.34480319066979
"PGLS",3.34223163674156
"HDAC5",3.34165446502918
"CCDC97",3.33996829542265
"THRA",3.33943175428606
"AHCY",3.33263636572541
"AP2M1",3.3245056324157
"CCDC85C",3.32258376923553
"USP5",3.32138150825278
"WDR1",3.31930623756662
"PTMS",3.3149857569935
"GAMT",3.31082863012542
"RNF40",3.30429155138174
"CLIP2",3.3031880061027
"ASNA1",3.30204729943071
"ACTR1A",3.29882494650698
"TXN2",3.29818348371849
"AMBRA1",3.29671449039502
"SIRT2",3.29471944732446
"HSD17B10",3.29327648123613
"COX6B1",3.29116898571644
"RPS15",3.2901497654108
"TIMM13",3.28910341373575
"PINK1",3.28871385151586
"MSRB1",3.28719116531241
"COPS6",3.28588108957228
"RBP1",3.28509088892305
"NKIRAS2",3.2841498706013
"MAZ",3.28170462857636
"PRELID1",3.27906550250847
"MMP24-AS1",3.2783345863396
"MPV17L2",3.27775767076673
"PEPD",3.27751955059722
"ADRBK1",3.27365195366158
"GPX4",3.2730481847605
"DLK1",3.27085018140436
"PGD",3.26777154514227
"RIMS4",3.26726896721718
"SF3B5",3.2654993924812
"FAM189A1",3.26451028860381
"AP1B1",3.26068554853675
"NACC1",3.25910501398171
"CPNE2",3.25382623028558
"TUBB4B",3.24738254956048
"ARPC4",3.24284385090493
"RPL28",3.24013623381206
"UBB",3.23786287386847
"GPI",3.23664728493687
"EIF5A",3.2332376485926
"CAPNS1",3.23312629085892
"TRAF7",3.23306504723967
"PEF1",3.22905221170115
"PPIAP22",3.22749376271236
"COX4I1",3.21709241584692
"ST3GAL2",3.21355008721073
"CSDC2",3.20976371355962
"TSR3",3.20367206283511
"ACTG1",3.20230703160106
"CYC1",3.20215807117347
"G6PD",3.19726086181967
"HMOX2",3.19718974795677
"COA3",3.19642514728528
"FAM129B",3.19638863765708
"CNP",3.19202326395709
"NTMT1",3.19007502074079
"BLOC1S1",3.18968465002881
"RPS19",3.18951008473788
"TTBK1",3.18653992664817
"GPS1",3.18468600101309
"DBNDD1",3.18263794246453
"MRPL28",3.17848866931422
"DPF1",3.17841028065111
