"gene_id","symbol","mean_normalized_count","selected"
"ENSG00000169499.10","PLEKHA2",300.784730286864,TRUE
"ENSG00000127418.10","FGFRL1",300.69891650631,TRUE
"ENSG00000160111.8","CPAMD8",300.588990429412,TRUE
"ENSG00000139146.9","FAM60A",300.391706419821,TRUE
"ENSG00000123353.5","ORMDL2",300.306776946143,TRUE
"ENSG00000104325.2","DECR1",300.306155549968,TRUE
"ENSG00000130347.8","RTN4IP1",300.201715654534,TRUE
"ENSG00000120647.5","CCDC77",299.894273982507,TRUE
"ENSG00000080854.10","IGSF9B",299.886107154801,TRUE
"ENSG00000136104.14","RNASEH2B",299.808385296786,TRUE
"ENSG00000164167.5","LSM6",299.784729920204,TRUE
"ENSG00000129295.4","LRRC6",299.494962259131,TRUE
"ENSG00000219665.4","CTD-2006C1.2",299.468056001854,TRUE
"ENSG00000273066.1","RP11-216L13.19",299.390988631187,TRUE
"ENSG00000080839.7","RBL1",299.345482145074,TRUE
"ENSG00000119408.12","NEK6",298.995368959604,TRUE
"ENSG00000100302.6","RASD2",298.942047072344,TRUE
"ENSG00000183091.15","NEB",298.931136321585,TRUE
"ENSG00000072736.14","NFATC3",298.707199634098,TRUE
"ENSG00000141736.9","ERBB2",298.685352419193,TRUE
"ENSG00000142675.13","CNKSR1",298.60528832343,TRUE
"ENSG00000260941.1","LINC00622",298.523579511104,TRUE
"ENSG00000118162.9","KPTN",298.522481227509,TRUE
"ENSG00000115998.3","C2orf42",298.500698591528,TRUE
"ENSG00000130772.9","MED18",298.449528145251,TRUE
"ENSG00000119471.10","HSDL2",298.340865219599,TRUE
"ENSG00000158813.13","EDA",298.324978482353,TRUE
"ENSG00000213390.6","ARHGAP19",298.211552363657,TRUE
"ENSG00000226200.2","RP11-50E11.3",297.896601246649,TRUE
"ENSG00000189184.7","PCDH18",297.765531911202,TRUE
"ENSG00000103852.8","TTC23",297.587584724274,TRUE
"ENSG00000122674.8","CCZ1",297.530805503597,TRUE
"ENSG00000180992.5","MRPL14",297.191040457773,TRUE
"ENSG00000177551.5","NHLH2",297.12910040554,TRUE
"ENSG00000100749.3","VRK1",297.127714717031,TRUE
"ENSG00000272994.1","RP11-332H14.2",296.9860311117,TRUE
"ENSG00000261600.1","RP11-575H3.1",296.959368688891,TRUE
"ENSG00000147481.9","SNTG1",296.914364195983,TRUE
"ENSG00000259494.1","MRPL46",296.912340742812,TRUE
"ENSG00000152082.9","MZT2B",296.891768004272,TRUE
"ENSG00000130193.7","THEM6",296.821503679864,TRUE
"ENSG00000128185.5","DGCR6L",296.731385526177,TRUE
"ENSG00000173327.3","MAP3K11",296.700074235517,TRUE
"ENSG00000213563.2","C8orf82",296.421631341118,TRUE
"ENSG00000198732.6","SMOC1",296.327103019172,TRUE
"ENSG00000182841.8","RRP7B",296.170977223707,TRUE
"ENSG00000229847.4","EMX2OS",295.816702983525,TRUE
"ENSG00000204389.8","HSPA1A",295.585877592477,TRUE
"ENSG00000250312.2","ZNF718",295.389043951626,TRUE
"ENSG00000167524.10","SGK494",295.342314906519,TRUE
"ENSG00000243646.4","IL10RB",295.168532628985,TRUE
"ENSG00000272327.1","RP11-1002K11.1",295.140913317221,TRUE
"ENSG00000143479.11","DYRK3",295.043297437023,TRUE
"ENSG00000269069.1","CTC-471F3.5",294.971453435222,TRUE
"ENSG00000139597.12","N4BP2L1",294.92512216601,TRUE
"ENSG00000185088.8","RPS27L",294.799853133219,TRUE
"ENSG00000069482.6","GAL",294.667998209526,TRUE
"ENSG00000172171.6","TEFM",294.631466656223,TRUE
"ENSG00000101670.7","LIPG",294.519569078428,TRUE
"ENSG00000212978.5","AC016747.3",294.445689156075,TRUE
"ENSG00000101353.10","MROH8",294.234581850321,TRUE
"ENSG00000172493.16","AFF1",293.573096474576,TRUE
"ENSG00000196071.3","OR2L13",293.449124326296,TRUE
"ENSG00000124593.10","PRICKLE4",293.381516829069,TRUE
"ENSG00000038210.9","PI4K2B",293.379794712269,TRUE
"ENSG00000137310.7","TCF19",293.172166025329,TRUE
"ENSG00000142279.8","WTIP",292.881680421537,TRUE
"ENSG00000213719.4","CLIC1",292.652600619379,TRUE
"ENSG00000106610.10","STAG3L4",292.533271514556,TRUE
"ENSG00000182050.9","MGAT4C",292.20339912011,TRUE
"ENSG00000186288.4","PABPC1L2A",292.15939238413,TRUE
"ENSG00000184307.9","ZDHHC23",292.087462603266,TRUE
"ENSG00000164010.9","ERMAP",292.032886585619,TRUE
"ENSG00000143320.4","CRABP2",291.769164245664,TRUE
"ENSG00000156374.10","PCGF6",291.72857950027,TRUE
"ENSG00000203805.6","PPAPDC1A",291.727043435441,TRUE
"ENSG00000188859.5","FAM78B",291.570007049289,TRUE
"ENSG00000110328.5","GALNT18",291.357488515178,TRUE
"ENSG00000165694.5","FRMD7",291.266940848266,TRUE
"ENSG00000163067.10","ZNF2",291.160345973273,TRUE
"ENSG00000181638.13","ZFP41",291.043903814267,TRUE
"ENSG00000156313.8","RPGR",291.012719849582,TRUE
"ENSG00000171861.6","RNMTL1",290.981226850508,TRUE
"ENSG00000178033.5","FAM26E",290.851448311687,TRUE
"ENSG00000155363.14","MOV10",290.829487645247,TRUE
"ENSG00000140691.12","ARMC5",290.746016489121,TRUE
"ENSG00000167103.7","PIP5KL1",290.703112043211,TRUE
"ENSG00000152785.6","BMP3",290.671101956082,TRUE
"ENSG00000174804.3","FZD4",290.459445574426,TRUE
"ENSG00000164620.4","RELL2",290.387261567613,TRUE
"ENSG00000156958.10","GALK2",290.125084219036,TRUE
"ENSG00000259291.1","RP11-617F23.1",289.860832126723,TRUE
"ENSG00000236279.2","CLEC2L",289.830631907875,TRUE
"ENSG00000185022.7","MAFF",289.764162246782,TRUE
"ENSG00000163607.10","GTPBP8",289.721026277387,TRUE
"ENSG00000138207.8","RBP4",289.715060545969,TRUE
"ENSG00000158373.7","HIST1H2BD",289.682139668376,TRUE
"ENSG00000170049.5","KCNAB3",289.482866190448,TRUE
"ENSG00000267080.1","ASB16-AS1",288.921162224789,TRUE
"ENSG00000125967.12","NECAB3",288.906889756054,TRUE
"ENSG00000234585.2","CCT6P3",288.872865023057,TRUE
"ENSG00000242498.3","C15orf38",288.78137443164,TRUE
"ENSG00000100228.8","RAB36",288.727971474138,TRUE
"ENSG00000107829.9","FBXW4",288.585146985651,TRUE
"ENSG00000229419.1","RALGAPA1P",288.539400739593,TRUE
"ENSG00000081148.11","IMPG2",288.536118116108,TRUE
"ENSG00000203761.4","MSTO2P",288.470003163453,TRUE
"ENSG00000160124.5","CCDC58",288.464787028102,TRUE
"ENSG00000273238.1","RP11-1263C18.1",288.442497126653,TRUE
"ENSG00000133519.8","ZDHHC8P1",288.280571083431,TRUE
"ENSG00000260306.1","RP11-645C24.5",288.256861411479,TRUE
"ENSG00000204054.7","LINC00963",288.048967446364,TRUE
"ENSG00000261338.1","RP11-378A13.1",288.019369928296,TRUE
"ENSG00000266967.2","AARSD1",288.005143408882,TRUE
"ENSG00000159882.8","ZNF230",287.973714841031,TRUE
"ENSG00000162994.11","CLHC1",287.814095521194,TRUE
"ENSG00000261324.2","RP11-174G6.5",287.625969856353,TRUE
"ENSG00000144460.10","NYAP2",287.609018474519,TRUE
"ENSG00000014164.6","ZC3H3",287.222664960454,TRUE
"ENSG00000225663.3","FAM195B",287.175548902775,TRUE
"ENSG00000106266.4","SNX8",287.143492383596,TRUE
"ENSG00000197816.9","CCDC180",287.081048769178,TRUE
"ENSG00000151090.13","THRB",286.817565466926,TRUE
"ENSG00000132016.7","C19orf57",286.790372310606,TRUE
"ENSG00000213463.3","SYNJ2BP",286.632611638923,TRUE
"ENSG00000110169.6","HPX",286.411193523292,TRUE
"ENSG00000176974.13","SHMT1",286.297736579419,TRUE
"ENSG00000204439.3","C6orf47",285.988937077995,TRUE
"ENSG00000161558.6","TMEM143",285.912096156124,TRUE
"ENSG00000176058.7","TPRN",285.787958613039,TRUE
"ENSG00000176108.5","CHMP6",285.778085652048,TRUE
"ENSG00000168890.9","TMEM150A",285.708609462165,TRUE
"ENSG00000148834.8","GSTO1",285.604513938687,TRUE
"ENSG00000161544.5","CYGB",285.591058991095,TRUE
"ENSG00000248008.2","DYNLL1-AS1",285.576556244002,TRUE
"ENSG00000140543.9","DET1",285.36579719293,TRUE
"ENSG00000230487.3","PSMG3-AS1",285.282757385815,TRUE
"ENSG00000169756.12","LIMS1",285.281858781295,TRUE
"ENSG00000154764.5","WNT7A",285.200447362502,TRUE
"ENSG00000180573.8","HIST1H2AC",285.11848920669,TRUE
"ENSG00000257315.1","ZBED6",285.08135514702,TRUE
"ENSG00000212916.3","MAP10",285.06872786976,TRUE
"ENSG00000120159.7","CAAP1",285.024561911429,TRUE
"ENSG00000230091.2","TMEM254-AS1",284.928892590786,TRUE
"ENSG00000196597.7","ZNF782",284.900052689027,TRUE
"ENSG00000242588.2","RP11-274B21.1",284.88699082336,TRUE
"ENSG00000182362.9","YBEY",284.780038774037,TRUE
"ENSG00000214783.5","POLR2J4",284.766620392038,TRUE
"ENSG00000099800.3","TIMM13",284.75586739176,TRUE
"ENSG00000269982.1","RP11-1020A11.2",284.729298856543,TRUE
"ENSG00000265179.2","RP11-672L10.2",284.667068459318,TRUE
"ENSG00000166483.6","WEE1",284.645197210316,TRUE
"ENSG00000186625.9","KATNA1",284.538851361903,TRUE
"ENSG00000115425.9","PECR",284.324922595078,TRUE
"ENSG00000136999.4","NOV",284.194315778285,TRUE
"ENSG00000113734.13","BNIP1",284.153440159243,TRUE
"ENSG00000105281.8","SLC1A5",284.074865356648,TRUE
"ENSG00000124493.9","GRM4",284.031377833606,TRUE
"ENSG00000056736.5","IL17RB",283.879175154934,TRUE
"ENSG00000198189.6","HSD17B11",283.875237126856,TRUE
"ENSG00000196357.7","ZNF565",283.821871987742,TRUE
"ENSG00000132773.7","TOE1",283.776727956129,TRUE
"ENSG00000142252.6","GEMIN7",283.630786162562,TRUE
"ENSG00000244405.3","ETV5",283.57663116138,TRUE
"ENSG00000186340.10","THBS2",283.354237966381,TRUE
"ENSG00000073111.9","MCM2",283.224300707093,TRUE
"ENSG00000253771.1","TPTE2P1",283.137824132771,TRUE
"ENSG00000170619.8","COMMD5",283.084192356192,TRUE
"ENSG00000164897.8","TMUB1",283.073424760123,TRUE
"ENSG00000041988.11","THAP3",283.042930275244,TRUE
"ENSG00000196659.9","TTC30B",283.024730554723,TRUE
"ENSG00000221625.1","AC013283.1",282.355039612448,TRUE
"ENSG00000233175.2","CTD-2020K17.3",281.915190160493,TRUE
"ENSG00000156042.13","TTC18",281.664807344559,TRUE
"ENSG00000257337.2","RP11-983P16.4",281.640897929188,TRUE
"ENSG00000272894.1","RP5-1159O4.1",281.570393185281,TRUE
"ENSG00000131477.6","RAMP2",281.505298433539,TRUE
"ENSG00000163006.7","CCDC138",281.434496635023,TRUE
"ENSG00000245149.3","RNF139-AS1",281.248909165317,TRUE
"ENSG00000128604.14","IRF5",281.218983804191,TRUE
"ENSG00000249087.3","C1orf213",280.944871569353,TRUE
"ENSG00000134215.11","VAV3",280.906144600688,TRUE
"ENSG00000125657.3","TNFSF9",280.79365689838,TRUE
"ENSG00000162413.12","KLHL21",280.766847647208,TRUE
"ENSG00000101190.8","TCFL5",280.742101896302,TRUE
"ENSG00000167987.6","VPS37C",280.665076613743,TRUE
"ENSG00000132781.13","MUTYH",280.657675301926,TRUE
"ENSG00000174928.11","C3orf33",280.593127733634,TRUE
"ENSG00000177098.4","SCN4B",280.572950642224,TRUE
"ENSG00000154721.10","JAM2",280.288012169596,TRUE
"ENSG00000273045.1","C2ORF15",280.198275958719,TRUE
"ENSG00000172476.3","RAB40A",280.178120147583,TRUE
"ENSG00000137269.10","LRRC1",280.166937308459,TRUE
"ENSG00000119636.11","CCDC176",279.981397974807,TRUE
"ENSG00000241852.5","C8orf58",279.971620620663,TRUE
"ENSG00000140287.6","HDC",279.722599487339,TRUE
"ENSG00000079101.12","CLUL1",279.673081896507,TRUE
"ENSG00000242808.3","SOX2-OT",279.645504295915,TRUE
"ENSG00000108106.9","UBE2S",279.628913759028,TRUE
"ENSG00000188687.11","SLC4A5",279.58892972757,TRUE
"ENSG00000103274.6","NUBP1",279.587438463175,TRUE
"ENSG00000167487.7","KLHL26",279.523344861898,TRUE
"ENSG00000221843.2","C2orf16",279.454187996352,TRUE
"ENSG00000148824.14","MTG1",279.403221566118,TRUE
"ENSG00000155254.8","MARVELD1",279.286149851336,TRUE
"ENSG00000129028.4","THAP10",279.264596328919,TRUE
"ENSG00000214425.2","LRRC37A4P",279.228707466432,TRUE
"ENSG00000213865.3","C8orf44",279.176077336899,TRUE
"ENSG00000155066.11","PROM2",279.087576110302,TRUE
"ENSG00000110090.8","CPT1A",279.052804535378,TRUE
"ENSG00000179271.1","GADD45GIP1",278.888212968069,TRUE
"ENSG00000260578.1","CTD-2541J13.1",278.864776917932,TRUE
"ENSG00000053747.11","LAMA3",278.859428448491,TRUE
"ENSG00000229180.4","GS1-124K5.11",278.84906010449,TRUE
"ENSG00000176428.5","VPS37D",278.840903549105,TRUE
"ENSG00000121350.11","PYROXD1",278.767550168355,TRUE
"ENSG00000078487.13","ZCWPW1",278.471343613856,TRUE
"ENSG00000158106.8","RHPN1",278.355373681001,TRUE
"ENSG00000214076.3","CPSF1P1",278.332113290517,TRUE
"ENSG00000152464.10","RPP38",278.312061128658,TRUE
"ENSG00000064199.2","SPA17",277.810186638127,TRUE
"ENSG00000157470.7","FAM81A",277.733293431549,TRUE
"ENSG00000161999.7","JMJD8",277.687645614505,TRUE
"ENSG00000215790.2","SLC35E2",277.600982896468,TRUE
"ENSG00000111231.4","GPN3",277.598226142076,TRUE
"ENSG00000111834.8","RSPH4A",277.596703160786,TRUE
"ENSG00000105499.9","PLA2G4C",277.55087070713,TRUE
"ENSG00000143951.11","WDPCP",277.492418078597,TRUE
"ENSG00000184381.14","PLA2G6",277.453957972773,TRUE
"ENSG00000176024.12","ZNF613",277.400823720923,TRUE
"ENSG00000183873.11","SCN5A",277.389948312454,TRUE
"ENSG00000227999.1","MTND5P1",277.187351958839,TRUE
"ENSG00000104129.5","DNAJC17",277.157734627651,TRUE
"ENSG00000163597.10","SNHG16",277.067288245341,TRUE
"ENSG00000166881.5","TMEM194A",277.061862872227,TRUE
"ENSG00000151093.3","OXSM",276.965758339352,TRUE
"ENSG00000243660.5","ZNF487",276.947754998765,TRUE
"ENSG00000184857.7","TMEM186",276.74406084007,TRUE
"ENSG00000158806.9","NPM2",276.507625439101,TRUE
"ENSG00000242028.1","HYPK",276.426599196683,TRUE
"ENSG00000136273.7","HUS1",276.366656076156,TRUE
"ENSG00000121988.13","ZRANB3",276.345327041585,TRUE
"ENSG00000099290.11","FAM21A",276.328926892873,TRUE
"ENSG00000064225.8","ST3GAL6",276.155232100727,TRUE
"ENSG00000183850.9","ZNF730",276.032400152454,TRUE
"ENSG00000174292.8","TNK1",275.844174063315,TRUE
"ENSG00000106305.5","AIMP2",275.796856457321,TRUE
"ENSG00000242593.1","RP5-921G16.1",275.135835562709,TRUE
"ENSG00000105085.6","MED26",274.981109463891,TRUE
"ENSG00000080224.13","EPHA6",274.910107664773,TRUE
"ENSG00000166046.6","TCP11L2",274.900801244468,TRUE
"ENSG00000186951.12","PPARA",274.473700979823,TRUE
"ENSG00000100003.13","SEC14L2",274.445262900977,TRUE
"ENSG00000118407.10","FILIP1",274.41336168852,TRUE
"ENSG00000165458.9","INPPL1",274.375880352206,TRUE
"ENSG00000132437.13","DDC",274.346876659747,TRUE
"ENSG00000120915.9","EPHX2",274.292838713362,TRUE
"ENSG00000124444.11","ZNF576",274.219628271844,TRUE
"ENSG00000119574.8","ZBTB45",274.152579865536,TRUE
"ENSG00000244041.3","LINC01011",274.134073414513,TRUE
"ENSG00000204920.6","ZNF155",274.111129854853,TRUE
"ENSG00000115461.4","IGFBP5",274.089942046537,TRUE
"ENSG00000175445.10","LPL",274.034940475498,TRUE
"ENSG00000079931.10","MOXD1",273.962848135469,TRUE
"ENSG00000198719.7","DLL1",273.744491171085,TRUE
"ENSG00000143412.5","ANXA9",273.648822481366,TRUE
"ENSG00000224975.1","INE1",273.607121563043,TRUE
"ENSG00000158769.13","F11R",273.516326511249,TRUE
"ENSG00000258548.1","LINC00645",273.487076343494,TRUE
"ENSG00000114767.6","RRP9",273.349582419329,TRUE
"ENSG00000184384.9","MAML2",273.188346999771,TRUE
"ENSG00000196247.7","ZNF107",273.164150656004,TRUE
"ENSG00000189120.3","SP6",273.011065466011,TRUE
"ENSG00000181458.6","TMEM45A",272.979228116312,TRUE
"ENSG00000095383.15","TBC1D2",272.771453305921,TRUE
"ENSG00000170855.3","TRIAP1",272.680366194472,TRUE
"ENSG00000010318.15","PHF7",272.641326268542,TRUE
"ENSG00000092531.5","SNAP23",272.509064182302,TRUE
"ENSG00000272720.1","CTA-228A9.3",272.387962285509,TRUE
"ENSG00000111799.16","COL12A1",272.330017293873,TRUE
"ENSG00000161912.13","ADCY10P1",272.310981212987,TRUE
"ENSG00000162341.11","TPCN2",272.127402028829,TRUE
"ENSG00000189212.8","DPY19L2P1",272.102432183714,TRUE
"ENSG00000259891.1","CTA-204B4.2",272.086469202778,TRUE
"ENSG00000204370.4","SDHD",272.082672304062,TRUE
"ENSG00000272579.1","RP11-101E13.5",271.87578387899,TRUE
"ENSG00000246379.2","RP11-461O7.1",271.798739486691,TRUE
"ENSG00000065268.6","WDR18",271.620918739052,TRUE
"ENSG00000183780.8","SLC35F3",271.571963235932,TRUE
"ENSG00000250616.2","RP11-455F5.3",271.523039533957,TRUE
"ENSG00000140044.8","JDP2",271.483746954305,TRUE
"ENSG00000010361.9","FUZ",271.473926616123,TRUE
"ENSG00000122386.6","ZNF205",271.321759850208,TRUE
"ENSG00000271913.1","RP1-111C20.4",271.299732749259,TRUE
"ENSG00000189157.9","FAM47E",271.23635152699,TRUE
"ENSG00000188981.6","MSANTD1",271.162481816191,TRUE
"ENSG00000232903.2","RP13-137A17.4",271.142294711581,TRUE
"ENSG00000135063.13","FAM189A2",271.094148585682,TRUE
"ENSG00000240682.5","ISY1",270.90900727835,TRUE
"ENSG00000116017.6","ARID3A",270.840043259147,TRUE
"ENSG00000196284.9","SUPT3H",270.834490247818,TRUE
"ENSG00000100908.9","EMC9",270.808769223385,TRUE
"ENSG00000214026.6","MRPL23",270.677448379913,TRUE
"ENSG00000271474.1","RP11-710C12.1",270.631119297841,TRUE
"ENSG00000183579.11","ZNRF3",270.570242713819,TRUE
"ENSG00000161654.5","LSM12",270.48650300894,TRUE
"ENSG00000231312.2","AC007246.3",270.424221003096,TRUE
"ENSG00000115423.14","DNAH6",270.38241428574,TRUE
"ENSG00000104825.12","NFKBIB",270.160320309629,TRUE
"ENSG00000041982.10","TNC",270.158139135619,TRUE
"ENSG00000179455.6","MKRN3",270.138315199136,TRUE
"ENSG00000185475.4","TMEM179B",269.983197305448,TRUE
"ENSG00000100285.9","NEFH",269.964497843992,TRUE
"ENSG00000130635.11","COL5A1",269.883359105128,TRUE
"ENSG00000244242.1","IFITM10",269.855454251058,TRUE
"ENSG00000178449.4","COX14",269.82033764861,TRUE
"ENSG00000011478.7","QPCTL",269.713622644392,TRUE
"ENSG00000169683.3","LRRC45",269.602580691812,TRUE
"ENSG00000236824.1","BCYRN1",269.585276853427,TRUE
"ENSG00000267934.1","CTB-176F20.3",269.567247101862,TRUE
"ENSG00000127220.5","ABHD8",269.436451874975,TRUE
"ENSG00000181016.5","LSMEM1",269.393567407715,TRUE
"ENSG00000197647.7","ZNF433",269.357804146429,TRUE
"ENSG00000161692.13","DBF4B",268.946663631591,TRUE
"ENSG00000223764.2","RP11-54O7.3",268.884709676402,TRUE
"ENSG00000139178.6","C1RL",268.872276555089,TRUE
"ENSG00000258559.2","AC005519.4",268.844254330953,TRUE
"ENSG00000106333.8","PCOLCE",268.737909764423,TRUE
"ENSG00000100726.10","TELO2",268.631983122955,TRUE
"ENSG00000125650.4","PSPN",268.629135179098,TRUE
"ENSG00000234785.1","EEF1GP5",268.589905723372,TRUE
"ENSG00000076351.8","SLC46A1",268.581119308368,TRUE
"ENSG00000234545.3","FAM133B",268.546766184877,TRUE
"ENSG00000123595.5","RAB9A",268.474680866836,TRUE
"ENSG00000234608.3","MAPKAPK5-AS1",268.269193945672,TRUE
"ENSG00000181195.6","PENK",268.255645182348,TRUE
"ENSG00000128309.12","MPST",268.254677793337,TRUE
"ENSG00000130529.11","TRPM4",268.25158939082,TRUE
"ENSG00000069869.11","NEDD4",268.175466753028,TRUE
"ENSG00000160957.8","RECQL4",268.11885202032,TRUE
"ENSG00000204790.8","CBWD6",268.056316359593,TRUE
"ENSG00000221923.4","ZNF880",267.671616102777,TRUE
"ENSG00000164930.7","FZD6",267.315627326303,TRUE
"ENSG00000160588.5","MPZL3",267.014926982764,TRUE
"ENSG00000197620.6","CXorf40A",266.838314519732,TRUE
"ENSG00000159110.15","IFNAR2",266.735625390822,TRUE
"ENSG00000197748.8","WDR96",266.590734966583,TRUE
"ENSG00000250251.2","PKD1P6",266.545201223465,TRUE
"ENSG00000074621.9","SLC24A1",266.503692768823,TRUE
"ENSG00000263345.1","RP1-59D14.5",266.356000870801,TRUE
"ENSG00000170638.5","TRABD",266.176800340641,TRUE
"ENSG00000152583.8","SPARCL1",266.151890565757,TRUE
"ENSG00000157911.5","PEX10",266.072193193857,TRUE
"ENSG00000162878.8","PKDCC",265.749270346632,TRUE
"ENSG00000123064.8","DDX54",265.722619727766,TRUE
"ENSG00000146856.10","AGBL3",265.714314687385,TRUE
"ENSG00000154065.12","ANKRD29",265.713806949718,TRUE
"ENSG00000111215.7","PRR4",265.522304678397,TRUE
"ENSG00000184068.2","RP5-821D11.7",265.434882533827,TRUE
"ENSG00000182022.13","CHST15",265.373014400076,TRUE
"ENSG00000229833.5","PET100",265.366072753323,TRUE
"ENSG00000239382.6","ALKBH6",265.333416729543,TRUE
"ENSG00000132130.7","LHX1",265.256010814885,TRUE
"ENSG00000152229.14","PSTPIP2",265.191196447942,TRUE
"ENSG00000108439.5","PNPO",265.143925990245,TRUE
"ENSG00000156398.8","SFXN2",265.111657636755,TRUE
"ENSG00000132967.9","HMGB1P5",264.761056954222,TRUE
"ENSG00000142856.12","ITGB3BP",264.743348825078,TRUE
"ENSG00000146263.7","MMS22L",264.73420217729,TRUE
"ENSG00000100100.8","PIK3IP1",263.923053847737,TRUE
"ENSG00000228492.2","RAB11FIP1P1",263.737528250093,TRUE
"ENSG00000173153.9","ESRRA",263.576843733024,TRUE
"ENSG00000137880.4","GCHFR",263.471461780238,TRUE
"ENSG00000113272.9","THG1L",263.184377204867,TRUE
"ENSG00000269044.1","CTC-429P9.3",263.118653703353,TRUE
"ENSG00000165985.8","C1QL3",262.948650907926,TRUE
"ENSG00000265298.1","RP13-104F24.3",262.937852720686,TRUE
"ENSG00000181924.6","COA4",262.820532960161,TRUE
"ENSG00000185220.7","PGBD2",262.725189857258,TRUE
"ENSG00000130055.9","GDPD2",262.710051697314,TRUE
"ENSG00000146090.11","RASGEF1C",262.594090156486,TRUE
"ENSG00000151014.4","CCRN4L",262.359509730438,TRUE
"ENSG00000115556.9","PLCD4",262.335617672836,TRUE
"ENSG00000143858.7","SYT2",262.150473603149,TRUE
"ENSG00000140403.8","DNAJA4",262.12600951637,TRUE
"ENSG00000234084.1","RP3-388E23.2",262.120807849879,TRUE
"ENSG00000188428.12","BLOC1S5",262.052082112875,TRUE
"ENSG00000213976.3","CTD-2561J22.2",261.907861966095,TRUE
"ENSG00000273329.1","RP11-448A19.1",261.868120604659,TRUE
"ENSG00000087245.8","MMP2",261.743305893408,TRUE
"ENSG00000177301.9","KCNA2",261.660075025175,TRUE
"ENSG00000272501.1","XXbac-BPG299F13.17",261.512274368469,TRUE
"ENSG00000228486.5","AC017099.3",261.364125009684,TRUE
"ENSG00000260912.1","RP11-363E7.4",261.353476740548,TRUE
"ENSG00000135441.3","BLOC1S1",261.258512536014,TRUE
"ENSG00000122497.13","NBPF14",261.246476401476,TRUE
"ENSG00000237036.4","ZEB1-AS1",261.195837337245,TRUE
"ENSG00000135324.5","MRAP2",260.925210248695,TRUE
"ENSG00000160392.9","C19orf47",260.859156503767,TRUE
"ENSG00000119559.11","C19orf25",260.833965337069,TRUE
"ENSG00000160908.14","ZNF394",260.770681891408,TRUE
"ENSG00000109911.13","ELP4",260.764038355442,TRUE
"ENSG00000272374.1","RP3-329A5.8",260.621116974572,TRUE
"ENSG00000225449.2","AC079776.7",260.612554868657,TRUE
"ENSG00000215217.2","C5orf49",260.507081954868,TRUE
"ENSG00000114200.5","BCHE",260.467117533812,TRUE
"ENSG00000260114.1","CTD-2574D22.4",260.4637977778,TRUE
"ENSG00000181038.9","METTL23",260.262805320264,TRUE
"ENSG00000164300.11","SERINC5",260.200807698565,TRUE
"ENSG00000206557.5","TRIM71",260.012822198033,TRUE
"ENSG00000186369.5","LINC00643",259.854441744883,TRUE
"ENSG00000130818.6","ZNF426",259.625816875777,TRUE
"ENSG00000104450.8","SPAG1",259.491621144545,TRUE
"ENSG00000183778.13","B3GALT5",259.339637108594,TRUE
