"pathway","pval","log2err","ES","NES","size","leadingEdge","tier","variant","contrast","rank_kind","fgsea_internal_padj","ranked_genes","rank_ties","family_fdr"
"REACTOME_MITOPHAGY",0.000165709150008851,0.518848077743792,0.551600326589966,2.050849092038,35,"UBB;UBA52;MAP1LC3A;UBC;MFN2;TOMM40;TOMM22;TOMM7;PGAM5;PINK1;SQSTM1;SRC;UBE2L3","secondary","one_library_per_group","day3_vs_control","Wald",0.000307745564302153,21098,1,0.00057998202503098
"REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS",0.0222916666666667,0.139050712469267,-0.462757055878789,-1.60510309104928,25,"HERPUD1;ATF3;ATF6;CCL2;DIS3;ASNS;DDIT3;EXOSC3;EXOSC8;CEBPG","secondary","one_library_per_group","day3_vs_control","Wald",0.0270235960583316,21098,1,0.0425568181818182
"REACTOME_SIGNALING_BY_NTRK2_TRKB",0.209036261392282,0.0415155189937178,0.356983139607058,1.20819786698368,24,"HRAS;CDK5;FRS3;SRC;GRB2;CDK5R1;FYN","secondary","one_library_per_group","day3_vs_control","Wald",0.209036261392282,21098,1,0.33767396071061
"HALLMARK_FATTY_ACID_METABOLISM",0.000133566000600385,0.518848077743792,0.362134629673666,1.76509453737321,139,"ODC1;HSD17B10;NTHL1;TP53INP2;ACAT2;ALDOA;IDH3B;APEX1;ECHS1;UBE2L6;ENO2;CEL;MDH2;LGALS1;UROD;IDH3G;PCBD1;BLVRA;CBR1;ACAA1;CYP4A11;ACADVL;YWHAH;GRHPR;ECH1;CRAT;ADSL;G0S2;PDHB;NSDHL;ECI1;PDHA1;CD1D;IDI1;MGLL;FASN;D2HGDH;ACO2;LDHA;CYP4A22;DHCR24;NCAPH2;SDHC;HMGCS1;GPD1;SDHA;UROS;EPHX1;ERP29;BPHL;GSTZ1;IDH1;MDH1;MIF;PSME1;HPGD;GCDH;ACADS;GABARAPL1;FH;DLST;REEP6","secondary","one_library_per_group","day3_vs_control","Wald",0.000289393001300834,21098,1,0.00057998202503098
"HALLMARK_DNA_REPAIR",3.18060493074642e-09,0.774939030136436,0.455401767825921,2.22590865187086,143,"MRPL40;POLR2F;EDF1;POLR2I;POLE4;GPX4;ADRM1;MPG;POLR2E;RFC2;ITPA;POLR2G;USP11;AK1;NME3;TAF6;ALYREF;RBX1;GUK1;ERCC2;NME1;SAC3D1;GTF3C5;POLR2J;VPS28;SUPT5H;POLL;NME4;SSRP1;SURF1;AAAS;NELFB;TARBP2;ZNF707;APRT;GMPR2;DDB1;POLR2A;BCAP31;NT5C;VPS37B;CETN2;ADA;TK2;LIG1;IMPDH2;CANT1;ZWINT;POLR3GL;NPR2;RAE1;TAF12;TAF1C;POLD1;COX17;GTF2A2;POLR2H;FEN1;DGCR8;GTF2F1;ERCC1;TSG101;ELL;TAF10;DGUOK;POLB;SUPT4H1","exploratory","one_library_per_group","day3_vs_control","Wald",1.37826213665678e-08,21098,1,1.90836295844785e-08
"REACTOME_TELOMERE_MAINTENANCE",0.0037202380952381,0.326351610990907,0.400227026026595,1.68718797321179,62,"POLR2L;POLR2F;POLR2I;POLD2;POLR2E;RFC2;POLR2G;NHP2;RUVBL2;TINF2;NOP10;CCNA1;ACD;POLR2J;DAXX;CHTF8;POLR2A;LIG1;RPA1;DKC1;POLD1;PIF1;POLR2H;FEN1","exploratory","one_library_per_group","day3_vs_control","Wald",0.00537367724867725,21098,1,0.00446428571428571
"REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING",,,,,,,"secondary","one_library_per_group","day3_vs_control","Wald",,21098,1,1
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",4.06850979686703e-06,0.610526878385931,-0.410877181625619,-1.85015377449696,182,"GPX4;TIMM13;OGDH;NDUFS7;CYC1;MDH2;RHOT2;NDUFS8;MRPS12;CYB5R3;ECI1;ATP6V0C;ACO2;COX8A;TCIRG1;NDUFB2;CPT1A;NDUFS6;COX10;COX17;NDUFV2;UQCRC1;ECH1;POR;NDUFB7;NDUFV1;ETFB;MFN2;MRPL15;POLR2F;UQCRQ;SLC25A5;HSD17B10;COX5B;PMPCA;MRPS15;PDHA1;SLC25A3;ACAA1;IDH2;TIMM50;MRPL34;ECHS1;NDUFA1;SLC25A11;SLC25A6;HTRA2;NDUFA2;ATP6V1F;SLC25A4;ATP6V0B;PHYH;CYCS;SDHB;COX4I1;BAX;COX6B1;UQCR10;NDUFA3;IDH3G;NDUFAB1;SDHA;COX6A1;GPI;UQCR11;MPC1;DLST;SURF1;NDUFA8;IDH3B;TIMM8B;NDUFB6;NDUFA9;ATP6AP1;ATP6V1E1;HSPA9;UQCRFS1;IDH3A;SLC25A20","primary","one_library_per_group","day3_vs_day1","Wald",5.28906273592713e-05,21098,1,1.22055293906011e-05
"HALLMARK_GLYCOLYSIS",2.14956644249899e-05,0.575610261071129,-0.391918972205819,-1.7661250700277,184,"SPAG4;ALDOA;GYS1;FKBP4;CHPF;ENO1;CLN6;ISG20;HSPA5;GAL3ST1;CHPF2;CACNA1H;GPC1;AGRN;MDH2;COL5A1;PGLS;VEGFA;PSMC4;ARTN;SLC25A10;CXCR4;PC;TPI1;IDUA;B3GALT6;HK2;MPI;GALE;IGFBP3;IL13RA1;CD44;GMPPB;DPYSL4;SLC16A3;XYLT2;MIF;B4GALT7;HDLBP;BIK;PMM2;TALDO1;CLDN9;PFKP;PLOD1;ME1;AK4;B4GALT2;ANGPTL4;PYGB;GALK1;CHST1;CITED2;LHPP;G6PD;POLR3K;PGK1;IER3;B3GAT3;QSOX1;PDK3;PKM;RBCK1;ALG1;PYGL;GALK2;NOL3;HAX1;KDELR3;B3GAT1;CHST12","primary","one_library_per_group","day3_vs_day1","Wald",0.000100464786645284,21098,1,5.37391610624749e-05
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.079462285287528,0.0608925327069951,-0.383110001933958,-1.35772577847511,42,"JUNB;SBNO2;GPX4;STK25;HMOX2;PRDX2;TXNRD2;PRDX4;GPX3;PFKP;CDKN2D","primary","one_library_per_group","day3_vs_day1","Wald",0.103300970873786,21098,1,0.0851381628080657
"HALLMARK_MTORC1_SIGNALING",0.0316730840889331,0.0892755851408452,-0.296607147237857,-1.34112909086878,189,"CALR;SERPINH1;PPP1R15A;ALDOA;XBP1;STIP1;NFKBIB;ENO1;FKBP2;SQSTM1;TOMM40;CORO1A;GAPDH;CDKN1A;SHMT2;HSPA5;GLA;RRP9;DDX39A;HSP90B1;PSMC4;PFKL;CXCR4;SLC7A5;YKT6;CYP51A1;TPI1;RPN1;PGM1;HK2;SDF2L1;HSPE1;MAP2K3;PHGDH;FDXR;ABCF2;ME1;AK4;QDPR;MCM2;ARPC5L;G6PD;PGK1;SLC2A1;HSPD1;HPRT1;PNO1","primary","one_library_per_group","day3_vs_day1","Wald",0.0514687616445162,21098,1,0.0365458662564612
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.0161794697484704,0.131742417142485,-0.359765967412836,-1.48105123956613,96,"CALR;ARHGDIA;NFKBIB;SQSTM1;RPTOR;CDKN1A;HRAS;ECSIT;MYD88;PPP1CA;ARF1;HSP90B1;CXCR4;AKT1S1;TRAF2;PIN1;MKNK2;TSC2;PAK4;AKT1;MAP2K3;RPS6KA1;ADCY2;DUSP3;SLC2A1;AP2M1;TRIB3;NGF;CSNK2B;FGF17;PFN1;CFL1;CDK4","primary","one_library_per_group","day3_vs_day1","Wald",0.0350555177883526,21098,1,0.0242692046227056
"REACTOME_RESPIRATORY_ELECTRON_TRANSPORT",0.00360313987903745,0.274717458595242,-0.356424855669027,-1.55943494394611,145,"SLC25A22;NDUFS7;CYC1;ECSIT;NDUFA11;NDUFA13;MDH2;NDUFS8;COX8A;NDUFAF3;NDUFB2;SCO2;NDUFS6;NDUFAF2;COX17;NDUFV2;TACO1;UQCRC1;NDUFB7;NDUFV1;ETFB;UQCRQ;TMEM223;COX5B;COX19;PNKD;LETM1;NDUFA1;FOXRED1;SLC25A11;NDUFA2;NDUFB10;NDUFA12;CYCS;SDHB;COX4I1;HIGD2A;COX6B1;UQCR10;SLC25A18;NDUFA3;UQCC2;NDUFAB1;SDHA;COX6A1;BCS1L;CMC1;UQCR11;SURF1;TRAP1;TIMM21;NDUFA8;ACAD9;NDUFB11;NDUFB6;LYRM4;NDUFAF1;NDUFA9;HSPA9;UQCRFS1","secondary","one_library_per_group","day3_vs_day1","Wald",0.0114418845456899,21098,1,0.0094582421824733
"REACTOME_AUTOPHAGY",0.0782899819727015,0.0567273700625101,-0.289729092555639,-1.26643323932269,144,"HSPA8;MAP1LC3A;HSF1;VPS37B;SQSTM1;RPTOR;MLST8;TOMM40;ATG4D;MAP1LC3C;VPS37C;RNASE1;VPS28;HSP90AB1;VPS37D;TUBB3;WDR45B;LAMTOR1;CHMP6;LAMTOR4;TSC2;MFN2;PLIN3;AMBRA1;LAMTOR2;PINK1;HSP90AA1;MVB12B;DYNLL1;ATG16L2;ATG4B;PGAM5;UBAP1","secondary","one_library_per_group","day3_vs_day1","Wald",0.103300970873786,21098,1,0.137007468452228
"REACTOME_MITOPHAGY",0.374618669920683,0.025288515200828,-0.310420099821848,-1.05656642968866,35,"MAP1LC3A;SQSTM1;TOMM40;MFN2;PINK1;PGAM5;CSNK2B;ATG9A","secondary","one_library_per_group","day3_vs_day1","Wald",0.442731155360808,21098,1,0.561928004881025
"REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS",0.812480302552789,0.0139854091292967,-0.241314663307286,-0.760462991754704,25,"ATF3;KHSRP;EXOSC4;EXOSC5;EXOSC7;EXOSC1;DDIT3;ATF4;CEBPB;NFYC;EXOSC6","secondary","one_library_per_group","day3_vs_day1","Wald",0.812480302552789,21098,1,0.947893686311587
"REACTOME_SIGNALING_BY_NTRK2_TRKB",0.658337262297658,0.0169940629693629,-0.277469172335379,-0.867816578461571,24,"BDNF;HRAS;FRS3","secondary","one_library_per_group","day3_vs_day1","Wald",0.713198700822463,21098,1,0.864067656765677
"HALLMARK_FATTY_ACID_METABOLISM",0.00440072482526534,0.248832632022043,-0.359309400060365,-1.56198390894431,139,"S100A10;MGLL;ODC1;ALDOA;NTHL1;GPD1;ACADS;FASN;NCAPH2;MDH2;ECI1;ACO2;GSTZ1;TP53INP2;CPT1A;ECH1;GAD2;PCBD1;CRAT;MIF;HMGCL;ACOT8;REEP6;GCDH;HSD17B10;GRHPR;ME1;G0S2;PDHA1;ACAA1;ENO3;CPT2;D2HGDH;ECHS1;HSP90AA1;AOC3;CBR1;PTS;UROS;IDH3G;ADSL;HSPH1;CYP1A1;SDHA;ACOT2;DLST;BLVRA;ERP29;CEL;IDH3B;SMS","secondary","one_library_per_group","day3_vs_day1","Wald",0.0114418845456899,21098,1,0.0102683579256191
"HALLMARK_DNA_REPAIR",2.3184181533527e-05,0.575610261071129,-0.414818189518177,-1.81085690278989,143,"GUK1;POLR2E;VPS37B;GPX4;HCLS1;APRT;SNAPC4;ALYREF;EDF1;ITPA;ADRM1;NME3;SAC3D1;VPS28;VPS37D;POLD1;MPG;TARBP2;IMPDH2;COX17;POLR2I;NELFB;BCAM;ZNF707;POLR2J;SUPT5H;TP53;ELL;NT5C;GTF2F1;TAF6;POLR2F;BCAP31;BRF2;NELFE;TAF10;AK1;POLR2C;DGUOK;DAD1;LIG1;ERCC1;HPRT1;SEC61A1;GTF3C5;PNP;POM121;POLR2H;NFX1;ERCC2;DGCR8;POLL;RAD51;TAF1C;POLD4","exploratory","one_library_per_group","day3_vs_day1","Wald",0.000100464786645284,21098,1,4.6368363067054e-05
"REACTOME_TELOMERE_MAINTENANCE",0.0281027104136947,0.101902204113224,-0.382251756342011,-1.46660216909219,62,"POLR2E;POLR2L;RUVBL2;POLD1;NHP2;POLR2I;ACD;POLR2J;CHTF18;POLR2F;POLR2C;NOP10;LIG1;WRAP53;POLR2H;DAXX;RUVBL1;POLD4;TERF2;CDK2;RFC3;TINF2;CHTF8;RPA2;RFC2","exploratory","one_library_per_group","day3_vs_day1","Wald",0.0514687616445162,21098,1,0.0281027104136947
"REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING",,,,,,,"secondary","one_library_per_group","day3_vs_day1","Wald",,21098,1,1
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",3.68038409843635e-10,0.814035837847908,0.48564749125603,2.11298665960764,182,"TIMM13;NDUFB7;NDUFS6;CYC1;GPX4;ATP6V0C;MRPS12;HSD17B10;OGDH;COX8A;UQCRC1;CYB5R3;COX10;COX6B1;NDUFS8;ACO2;SLC25A5;COX4I1;NDUFB2;ATP6V1F;CYCS;GPI;ECI1;UQCR10;TOMM22;NDUFA8;SLC25A11;NDUFA3;TIMM50;ECHS1;MFN2;TIMM10;TIMM8B;MDH2;TCIRG1;ACAA1;IDH2;PHYH;MRPS15;UQCR11;NDUFV1;MRPL15;BAX;IDH3G;SDHC;COX5B;PDHA1;RHOT2;GRPEL1;NDUFA9;POLR2F;GOT2;ATP6V1E1;COX17;IDH3B;SLC25A3;NDUFA2;SLC25A4;NDUFB6;NDUFS3;UQCRFS1;PHB2;MRPL11;SLC25A6;MRPS11;SDHB;PDK4;UQCRQ;VDAC1;POR;IDH3A;NDUFA1;ATP6V0B;NDUFA7;COX6C;COX7B;ETFB;UQCRH;NDUFS4;ALAS1;NDUFB3;COX7C;FDX1;ECH1;NDUFB8;COX5A;LDHA;MGST3;SURF1;FXN;PMPCA;NDUFAB1;NDUFC2;ATP6AP1;DLD;CS;MRPL35;DLAT;FH;PDP1;MRPS30","primary","block_68_3__batch1","day1_vs_control","descriptive normalized log ratio",4.78449932796725e-09,21098,4474,5.52057614765452e-09
"HALLMARK_GLYCOLYSIS",0.00650268589199887,0.213387923018053,0.336149489397661,1.46510049507282,184,"SPAG4;CLN6;GMPPB;ARTN;ALDOA;IGFBP3;CD44;ENO1;PGLS;GYS1;ISG20;PC;TPI1;PKM;B4GALT2;CLDN9;G6PD;FKBP4;ME1;MIF;TALDO1;PDK3;GPC1;B4GALT7;FBP2;PGAM1;GALE;GAL3ST1;SLC16A3;PYGB;B3GALT6;MDH2;SLC25A10;DPYSL4;MPI;PGK1;CHPF;ENO2;POLR3K;PFKP;SDHC;HDLBP;CACNA1H;GOT2;TXN;B3GAT1;CXCR4;SDC3;AGRN;STC1;XYLT2;MED24;SLC25A13;IL13RA1;QSOX1;LHPP;HAX1;PPIA;CASP6;TGFA;EFNA3;RBCK1;PSMC4;GALK2;ME2;ALG1;PLOD1;PGM2;NSDHL;PRPS1;GOT1;HK2","primary","block_68_3__batch1","day1_vs_control","descriptive normalized log ratio",0.0139256085331388,21098,4474,0.0139343269114261
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.000718065351724307,0.477270815362862,0.533455831799547,1.82877036365288,42,"JUNB;SBNO2;PRDX2;GPX4;MGST1;HMOX2;G6PD;NQO1;MSRA;ATOX1;FTL;CDKN2D;STK25;PFKP;TXN;GLRX2;ERCC2;PRDX1;EGLN2;TXNRD2;GPX3;IPCEF1;SOD1","primary","block_68_3__batch1","day1_vs_control","descriptive normalized log ratio",0.0018669699144832,21098,4474,0.00215419605517292
"HALLMARK_MTORC1_SIGNALING",0.105181638974937,0.0507941255783484,0.276581992401577,1.2100054924063,189,"ALDOA;CALR;GAPDH;RRP9;CORO1A;ENO1;CD9;STIP1;TPI1;NFKBIB;PPP1R15A;TOMM40;GBE1;DDX39A;G6PD;SQSTM1;SDF2L1;FKBP2;ME1;SERPINH1;FGL2;HSPE1;ABCF2;GPI;CYP51A1;CCNF;BUB1;PSMB5;MAP2K3;PFKL;PGK1;CDC25A;HPRT1;HSPD1;PDAP1;CDKN1A;SLC2A1;MCM2;PGM1;SLA;MCM4;ARPC5L;DHFR;CXCR4;CYB5B;STC1;CACYBP;QDPR;PSME3;PNO1;PPIA;CFP;PSMC4;PRDX1;YKT6;NFYC;SORD;PNP;HSPA4;GOT1;NMT1;HK2;TM7SF2;BCAT1;PITPNB;RPA1;TES","primary","block_68_3__batch1","day1_vs_control","descriptive normalized log ratio",0.124305573334016,21098,4474,0.157772458462405
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.000229646006552277,0.518848077743792,0.434805032792418,1.7337049056208,96,"HRAS;CALR;PPP1CA;ECSIT;ARHGDIA;IL2RG;NFKBIB;PAK4;SQSTM1;RPTOR;TRAF2;CFL1;AP2M1;ADCY2;DUSP3;E2F1;PFN1;MYD88;AKT1;GNA14;MAP2K3;PIN1;CDKN1A;SLC2A1;AKT1S1;RPS6KA1;RALB;SLA;TSC2;GRB2;CXCR4;FGF22","primary","block_68_3__batch1","day1_vs_control","descriptive normalized log ratio",0.000746349521294899,21098,4474,0.000861172524571038
"REACTOME_RESPIRATORY_ELECTRON_TRANSPORT",5.14661866816773e-08,0.719512826338911,0.476062660401308,2.01572265250587,145,"NDUFB7;NDUFS6;CYC1;NDUFA13;ECSIT;COX8A;TACO1;UQCRC1;SLC25A22;NDUFA11;UQCC2;COX6B1;SCO2;SLC25A18;LETM1;NDUFS8;COX4I1;NDUFB2;PNKD;CYCS;NDUFB11;LYRM4;UQCR10;NDUFA8;SLC25A11;NDUFA3;NDUFB10;MDH2;COA3;UQCR11;NDUFV1;NDUFAF3;TMEM126A;SDHC;COX5B;NDUFA9;GOT2;NDUFB9;COX17;NDUFA12;NDUFA2;NDUFB6;NDUFS3;UQCRFS1;SLC25A13;SDHB;UQCRQ;NDUFA1;NDUFAF4;HIGD2A;NDUFA7;COX16;NDUFAF1;COX6C;BCS1L;NDUFAF2;NDUFS5;COX7B;GOT1;ETFB;UQCRH;NDUFS4;HIGD1A;PET100;NDUFB3;COX7C;NDUFB8;TMEM186;COX5A;SURF1;FXN;NDUFAB1;MT-CYB;NDUFC2;LYRM2;TMEM223;ACAD9;NDUFS7;TIMM21;UQCRC2;COX7A2;TRAP1;MT-ND5;MT-ND2","secondary","block_68_3__batch1","day1_vs_control","descriptive normalized log ratio",3.34530213430903e-07,21098,4474,1.08078992031522e-06
"REACTOME_AUTOPHAGY",0.0086018370024785,0.18806904097585,0.347119882068715,1.46775870915144,144,"MAP1LC3A;CHMP6;TOMM40;HSPA8;ATG4D;SQSTM1;HSF1;MLST8;RPTOR;LAMTOR1;AMBRA1;DYNLL1;PINK1;TUBA8;TOMM22;VPS28;MFN2;LAMTOR2;MVB12B;RNASE1;CHMP2A;TUBB1;VPS37B;VPS37C;HSP90AB1;UBB;HSP90AA1;PGAM5;VIM;UBC;TUBB3;TSC2;UBA52;UBE2L3;PARK7;GABARAP;TUBA1B;LAMTOR4;MTMR14;DYNC1H1;VDAC1;DYNLL2;EPAS1;SRC;VCP;TUBA3D;TUBB4B;UBAP1","secondary","block_68_3__batch1","day1_vs_control","descriptive normalized log ratio",0.0139779851290276,21098,4474,0.0409833988087695
"REACTOME_MITOPHAGY",0.0569991617770327,0.0769581592091491,0.431531464030029,1.42306064068902,35,"MAP1LC3A;TOMM40;SQSTM1;PINK1;TOMM22;MFN2;UBB;PGAM5;UBC;UBA52;UBE2L3","secondary","block_68_3__batch1","day1_vs_control","descriptive normalized log ratio",0.0740989103101425,21098,4474,0.149622799664711
"REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS",0.321891502640422,0.0366681675485412,-0.337258991194722,-1.09179595031551,25,"CEBPB;HERPUD1;CCL2;EXOSC8;ATF3;ASNS;DDIT3;NFYB","secondary","block_68_3__batch1","day1_vs_control","descriptive normalized log ratio",0.321891502640422,21098,4474,0.614520141404443
"REACTOME_SIGNALING_BY_NTRK2_TRKB",0.12857635298173,0.0508309275119538,0.433979711568168,1.31396999620427,24,"BDNF;HRAS;FRS3;CDK5;GRB2;KRAS","secondary","block_68_3__batch1","day1_vs_control","descriptive normalized log ratio",0.139291049063541,21098,4474,0.270010341261634
"HALLMARK_FATTY_ACID_METABOLISM",0.019315188762072,0.124978791119589,0.331796778051956,1.39718127111904,139,"GPD1;LGALS1;NTHL1;ALDOA;G0S2;ODC1;HSD17B10;MGLL;TP53INP2;ME1;MIF;S100A10;ACO2;CEL;ECI1;CYP4A11;ECHS1;GRHPR;BLVRA;PCBD1;ADSL;MDH2;FASN;ACAA1;RAP1GDS1;ENO2;GCDH;ACADS;NCAPH2;IDH3G;UBE2L6;CRAT;HSP90AA1;SDHC;PDHA1;YWHAH;UROD;SMS;IDH3B;APEX1;GSTZ1;EPHX1;GPD2;GAD2;ACOT8;CYP4A22;MLYCD;UROS;CPT2;NBN;ACOT2;NSDHL;CBR1;ALDH3A2;ACAT2;ECH1;PTS;HMGCL","secondary","block_68_3__batch1","day1_vs_control","descriptive normalized log ratio",0.0278997171007707,21098,4474,0.067603160667252
"HALLMARK_DNA_REPAIR",4.10292968580299e-06,0.610526878385931,0.440447045441495,1.86046608958315,143,"MPG;POLR2E;ADRM1;NME3;GUK1;TP53;GPX4;POLR2I;ITPA;EDF1;HCLS1;AK1;SAC3D1;ALYREF;BCAP31;TAF6;NME1;VPS28;MRPL40;POLE4;POLR2A;TARBP2;ZNF707;RFC2;ZWINT;POLR2J;HPRT1;RFC3;SNAPC4;NT5C;VPS37B;NELFB;RAD51;SUPT5H;UMPS;POLR2D;GTF3C5;POLR2F;APRT;COX17;TAF10;POLH;CLP1;ERCC2;IMPDH2;POLR2G;POLR3C;DDB1;ERCC4;PNP;BCAM;USP11;POLL;POM121;SSRP1;ELL;NME4;GTF2F1;BRF2;RPA2;GTF2H5","exploratory","block_68_3__batch1","day1_vs_control","descriptive normalized log ratio",1.7779361971813e-05,21098,4474,1.2308789057409e-05
"REACTOME_TELOMERE_MAINTENANCE",0.00749840459476707,0.211070537868325,0.43875451433906,1.6201467815623,62,"POLR2E;POLR2L;POLR2I;RUVBL2;NHP2;DSCC1;RUVBL1;POLR2A;RFC2;NOP10;DAXX;POLR2J;RFC3;ACD;PIF1;POLD2;CHTF8;POLR2D;POLR2F;TERF2;WRAP53;BLM;POLR2G","exploratory","block_68_3__batch1","day1_vs_control","descriptive normalized log ratio",0.0139256085331388,21098,4474,0.0149968091895341
"REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING",,,,,,,"secondary","block_68_3__batch1","day1_vs_control","descriptive normalized log ratio",,21098,4474,1
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",1.86643674372904e-08,0.73376198835648,0.477087310569159,1.95869648657133,182,"NDUFB7;ATP6V0C;TIMM13;NDUFS6;POR;GPX4;CYC1;PDK4;SLC25A6;CYB5R3;OGDH;UQCRC1;COX8A;ECH1;IDH3G;NDUFA3;SLC25A11;NDUFS8;HSD17B10;ACO2;TCIRG1;GPI;COX4I1;COX6B1;ATP6V1F;IDH2;BAX;ATP6V0B;NDUFV1;MRPS12;TIMM10;ATP6AP1;COX5B;UQCR11;ETFB;ECHS1;PHB2;NDUFA8;MDH2;TIMM50;ECI1;ACAA1;UQCR10;MFN2;NDUFA2;COX10;MRPS11;TIMM8B;NDUFA9;POLR2F;RHOT2;GOT2;TOMM22;NDUFB2;SURF1;NDUFS7;IDH3B;SLC25A5;SDHA;PMPCA;MRPS15;GRPEL1","primary","block_68_3__batch1","day3_vs_control","descriptive normalized log ratio",2.42636776684775e-07,21098,4674,1.39982755779678e-07
"HALLMARK_GLYCOLYSIS",0.00119168988751706,0.45505986738723,0.374837118675106,1.5410015752685,184,"PC;SLC25A10;G6PD;ALDOA;PGLS;B4GALT2;CLN6;CACNA1H;GALK1;CHPF;PKM;DPYSL4;CLDN9;GMPPB;ARTN;MIF;B4GALT7;PYGB;TPI1;B3GAT3;GPC1;SDC3;ENO1;FBP2;TALDO1;GYS1;PLOD1;B3GAT1;AGRN;GAL3ST1;EFNA3;QSOX1;IGFBP3;SLC16A3;MED24;B3GALT6;XYLT2;GALE;ENO2;SDC1;NSDHL;MDH2;LHPP;PGAM1;RBCK1;PFKP;FKBP4;TGFBI","primary","block_68_3__batch1","day3_vs_control","descriptive normalized log ratio",0.00258199475628697,21098,4674,0.00297922471879265
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",4.4436580099466e-05,0.557332238758646,0.597439886653858,1.97045582266778,42,"G6PD;PRDX2;SBNO2;GPX4;FTL;HMOX2;ERCC2;ATOX1;STK25;NQO1;MSRA;CDKN2D;PFKP;EGLN2;TXNRD2;PDLIM1;ABCC1","primary","block_68_3__batch1","day3_vs_control","descriptive normalized log ratio",0.000144418885323264,21098,4674,0.00022218290049733
"HALLMARK_MTORC1_SIGNALING",0.0896801448400724,0.0509417670628642,0.299400864770106,1.23420904575674,189,"G6PD;ALDOA;CYP51A1;RRP9;GAPDH;PFKL;CORO1A;FGL2;TM7SF2;SQSTM1;TPI1;FADS2;FKBP2;TOMM40;DHCR7;ENO1;DDX39A;MAP2K3;GPI;CCNF;SLC7A5;DHCR24;SLC2A1;CALR;TUBG1;PSMB5;STIP1;ABCF2;PPP1R15A;PDAP1;MCM2;ACLY;TMEM97;NFKBIB;LDLR;EBP;SDF2L1;GBE1","primary","block_68_3__batch1","day3_vs_control","descriptive normalized log ratio",0.105985625720086,21098,4674,0.149466908066787
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.0306789382419635,0.0941329115999785,0.372145213002059,1.41066641429276,96,"HRAS;ECSIT;PAK4;PPP1CA;ARHGDIA;RPTOR;SQSTM1;AKT1;TRAF2;MAP2K3;AP2M1;TSC2;SLC2A1;RPS6KA1;CALR;CFL1;AKT1S1;PIN1;ADCY2;PFN1;MKNK2;NGF;NFKBIB;E2F1;ACACA;GRB2;PIK3R3;DUSP3","primary","block_68_3__batch1","day3_vs_control","descriptive normalized log ratio",0.0448283476872378,21098,4674,0.0575230092036815
"REACTOME_RESPIRATORY_ELECTRON_TRANSPORT",4.05148530740987e-07,0.674962860011025,0.479214160370627,1.91926726999466,145,"NDUFB7;NDUFA13;ECSIT;NDUFS6;NDUFA11;CYC1;NDUFB11;SLC25A22;UQCRC1;COX8A;NDUFA3;SLC25A11;NDUFS8;PNKD;SCO2;LETM1;COX4I1;COX6B1;NDUFB10;TACO1;NDUFV1;UQCC2;COX5B;UQCR11;ETFB;COA3;NDUFA8;MDH2;UQCR10;NDUFA2;NDUFB9;NDUFAF3;HIGD2A;LYRM4;MT-CYB;NDUFA9;MT-CO3;TMEM126A;GOT2;MT-ND1;PET100;NDUFB2;SURF1;NDUFS7;SDHA;TMEM186;NDUFS3;SDHC;COX16;MT-CO2;MT-ND5;COX7C;MT-CO1;SLC25A18;ACAD9;NDUFS5;BCS1L;UQCRH;GOT1;TRAP1;NDUFB6;FXN;MT-ND4;MT-ND2;SLC25A13;COX6A1","secondary","block_68_3__batch1","day3_vs_control","descriptive normalized log ratio",2.63346544981642e-06,21098,4674,4.25405957278037e-06
"REACTOME_AUTOPHAGY",0.000713544412297343,0.477270815362862,0.403380579510589,1.61438097756067,144,"MAP1LC3A;PINK1;TUBA1B;CHMP6;TUBB4B;TUBB4A;RPTOR;MLST8;SQSTM1;AMBRA1;TUBB3;TOMM40;VPS28;ATG4D;DYNC1H1;VPS37D;UBC;HSF1;ATG9A;TSC2;MVB12B;UBB;SRC;TUBA8;LAMTOR2;TUBB2A;TUBA1A;UBA52;CHMP2A;LAMTOR1;TUBB6;GABARAP;LAMTOR4;TUBB2B;VCP;MFN2;TUBB1;ULK1;TUBA3D;VPS37C;PARK7;MTMR14;HSPA8;TOMM22;UBE2L3;DYNLL1;EEF1A1","secondary","block_68_3__batch1","day3_vs_control","descriptive normalized log ratio",0.00185521547197309,21098,4674,0.0049948108860814
