"symbol","statistic"
"MYEOV2",3.88529565995232
"RPS6KA4",3.88524181207914
"ACOT7",3.88279041402924
"C7orf50",3.88191874921337
"NKIRAS2",3.88084387348323
"NACC1",3.88075126752519
"PAFAH1B3",3.87983477049231
"CPSF1",3.87813631726093
"SLC35A4",3.87733876543198
"RRP9",3.87424646535647
"PFAS",3.87409879992496
"FOSB",3.87267382935243
"DOHH",3.86742045238968
"GORASP1",3.86485487847953
"RIN1",3.86478729046512
"RAB1B",3.86453489910499
"AES",3.8634214397297
"PRPF19",3.86333370669204
"FAM89B",3.86294924595006
"GRWD1",3.86293696006849
"TRAF7",3.86292638517699
"CAPNS1",3.86186170757271
"ZNF598",3.86175143082998
"COPE",3.85922084672834
"MLST8",3.85873069155855
"C1QTNF4",3.85711626891792
"CDHR1",3.85179744567654
"GPR137",3.8509640853019
"FAM222A",3.84876661629341
"BCL7B",3.84728950479571
"DUSP5",3.84681206255528
"ADRBK1",3.84650012195108
"GNG4",3.84386279943105
"VPS37B",3.84063540835941
"TPI1",3.83584673339738
"DLGAP3",3.83366972092964
"PLOD3",3.83258807855586
"SNCG",3.82915938459154
"KLC2",3.82730216857537
"GPR50",3.82711629238011
"STAC",3.82459377850351
"LAMTOR1",3.82430329594558
"PGLS",3.82406765806186
"NME3",3.82308295461033
"RPL8",3.82195150678633
"MTSS1L",3.82150417535822
"C16orf13",3.81829914755774
"DAPK3",3.81721888577409
"PWWP2B",3.81579828919199
"CDIP1",3.81568167690529
"SCYL1",3.81402883801794
"ADAP1",3.81348297665281
"P2RY11",3.81268607131166
"PRKAR1B",3.81240772242051
"APOA1BP",3.81057087219227
"WDR34",3.80948861400415
"FBXW5",3.80738277720874
"TRAPPC1",3.80651951910497
"TMEM198",3.80605292387684
"HEMK1",3.80351154440711
"C9orf142",3.80227921353146
"COX6B1",3.79865596190119
"SEPT5",3.79825085487383
"MRPL28",3.79537051196353
"MCHR1",3.79428679541113
"SLC43A2",3.79410723496353
"RAB3A",3.79259843843
"AIP",3.7886647853264
"STRA13",3.78713643726752
"MRPS12",3.78664788750911
"ENHO",3.78581665901582
"ZNF653",3.78557503634207
"PMVK",3.78539569936722
"DDX49",3.78510193874408
"FOSL2",3.77965583404054
"TMEM11",3.77903265493029
"PDIA4",3.77563377623227
"RNF40",3.77554478895415
"NOC2L",3.77372087637053
"MAD1L1",3.77255957936931
"RPS15",3.7684023494034
"DUSP8",3.76714287586075
"RGS14",3.7612001474657
"CAMK2B",3.7580625778919
"GMDS",3.75698255544146
"VPS18",3.75646303295462
"CEND1",3.75547908347199
"CLTB",3.75427118369269
"SAMD10",3.75087728766877
"POP7",3.75045094164161
"RLTPR",3.74862059952814
"CTD-3193O13.9",3.74712435732729
"HMHA1",3.74639549899921
"NOC4L",3.74493472781665
"C19orf54",3.74490302456476
"RPS9",3.7436897858227
"GPS1",3.74133294047292
"C20orf195",3.7400526406749
"PSMC3",3.74002747517448
"HSD17B10",3.73821701820002
"TBL3",3.73533862049226
"POLR2I",3.73515174850021
"AP1M1",3.73426574615872
"MEA1",3.73378926773465
"FAM149A",3.73353246888413
"TSR3",3.73278396981356
"TCEB2",3.73150178096628
"TRIM28",3.72860039369183
"PREB",3.72560452029234
"BRINP2",3.72499283408714
"EGR1",3.7240842420714
"NCLN",3.72271491478593
"TTBK1",3.71300144622803
"REXO1",3.71096810419734
"CCDC137",3.71012513239484
"CORO1A",3.70998406485927
"MMP1",3.70986154661308
"GCHFR",3.70806473540956
"MED16",3.70632288693491
"DUS3L",3.70134833865608
"C19orf24",3.70065299693015
"SF3A2",3.69752481150133
"TBCB",3.69540596105181
"RRP7A",3.69312765748884
"ARHGAP36",3.69101727569824
"FAM207A",3.69017225843578
"R3HCC1",3.68875785150064
"LINC00473",3.68734082280442
"BYSL",3.68490215515018
"RP11-161M6.2",3.68369209237432
"PPP2R4",3.68264810739021
"TMEM222",3.67934893200971
"RPRM",3.67808174306114
"PTGES2",3.67666480969613
"FBP1",3.67460117826291
"OPA3",3.67174143913197
"CHMP1A",3.67099319250994
"FAM129B",3.67085533655244
"SHISA4",3.66606847808875
"GNA11",3.6654854563796
"MDH2",3.66399257954562
"DOK1",3.6624383603524
"FAM189A1",3.66230784124263
"ARVCF",3.66194628826819
"THAP8",3.66193998644628
"FAM159A",3.66153992446913
"TIMP1",3.65712939720612
"MRPS34",3.65670059110477
"GPX1",3.65376960316709
"PRR5",3.65256593890896
"NUDC",3.65112148830244
"ZNF414",3.64966844997744
"DPP9",3.64645412625132
"OAZ1",3.64604437602482
"RHOBTB2",3.6451196950819
"GSK3A",3.64418558790887
"FAM213B",3.64377497607061
"GLTPD1",3.64164952559692
